ID_TA,closed,inactive,claimed,primary_cus,is_website,photo_count,is_video,cus_rest_rank,cus_rest_count,mail,tel,orig_url,URL_TA
d12347687,0,0,0,Italian,0,9,0,4307,8345,0,,https://www.tripadvisor.com//Restaurant_Review-g187791-d12347687-Reviews-Qualbuonvino-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d12347687-Reviews-Qualbuonvino-Rome_Lazio.html
d696187,0,0,1,Irish,1,767,0,7,798,1,+353 1 873 2266,https://www.tripadvisor.com//Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html,https://www.tripadvisor.com//Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html
d1359405,1,0,0,German,0,0,0,,,0,+49 30 6044013,https://www.tripadvisor.com//Restaurant_Review-g187323-d1359405-Reviews-Buckower_Tonnchen-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d1359405-Reviews-Buckower_Tonnchen-Berlin.html
d8602902,0,0,0,French,1,4,0,2199,6971,0,+33 1 40 27 00 45,https://www.tripadvisor.com//Restaurant_Review-g187147-d8602902-Reviews-Cafe_In-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d8602902-Reviews-Cafe_In-Paris_Ile_de_France.html
d7296262,0,0,0,Bar,0,4,0,539,753,0,+39 02 8912 6068,https://www.tripadvisor.com//Restaurant_Review-g187849-d7296262-Reviews-Octopus-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d7296262-Reviews-Octopus-Milan_Lombardy.html
d7179461,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187514-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d7179461-Reviews-La_Despensa_de_Ibiza-Madrid.html
d11733790,0,0,1,Japanese,1,52,0,107,923,0,+33 1 42 96 80 80,https://www.tripadvisor.com//Restaurant_Review-g187147-d11733790-Reviews-Momen_Tea-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d11733790-Reviews-Momen_Tea-Paris_Ile_de_France.html
d8751731,0,0,1,French,1,8,0,669,1310,1,+33 4 78 72 60 71,https://www.tripadvisor.com//Restaurant_Review-g187265-d8751731-Reviews-Au_Chateau_d_If-Lyon_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g187265-d8751731-Reviews-Au_Chateau_d_If-Lyon_Rhone_Auvergne_Rhone_Alpes.html
d8484467,0,0,0,Steakhouse,1,10,0,24,26,0,+32 2 218 61 24,https://www.tripadvisor.com//Restaurant_Review-g188644-d8484467-Reviews-Stanley_grill-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d8484467-Reviews-Stanley_grill-Brussels.html
d2621532,0,0,0,German,1,373,0,56,1050,1,+49 30 3539070,https://www.tripadvisor.com//Restaurant_Review-g187323-d2621532-Reviews-Brauhaus_Spandau-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d2621532-Reviews-Brauhaus_Spandau-Berlin.html
d2254299,0,0,0,Unknown,0,3,0,,,0,+34 649 20 92 00,https://www.tripadvisor.com//Restaurant_Review-g187497-d2254299-Reviews-Chiringuito_Sahara_Beach_Bar-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d2254299-Reviews-Chiringuito_Sahara_Beach_Bar-Barcelona_Catalonia.html
d3834138,0,0,0,Indian,0,0,0,956,1186,0,+44 20 8539 9188,https://www.tripadvisor.com//Restaurant_Review-g186338-d3834138-Reviews-Elachi-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3834138-Reviews-Elachi-London_England.html
d2187326,0,0,1,Steakhouse,1,367,0,81,245,1,+44 20 7836 3782,https://www.tripadvisor.com//Restaurant_Review-g186338-d2187326-Reviews-Angus_Steakhouse-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d2187326-Reviews-Angus_Steakhouse-London_England.html
d4924914,0,0,0,Unknown,1,1,0,,,0,+44 20 7713 0770,https://www.tripadvisor.com//Restaurant_Review-g186338-d4924914-Reviews-Subway-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d4924914-Reviews-Subway-London_England.html
d803947,0,0,0,Japanese,1,35,0,27,104,0,+45 33 12 70 70,https://www.tripadvisor.com//Restaurant_Review-g189541-d803947-Reviews-Sushi_Norregade-Copenhagen_Zealand.html,https://www.tripadvisor.com//Restaurant_Review-g189541-d803947-Reviews-Sushi_Norregade-Copenhagen_Zealand.html
d1353570,0,0,1,Seafood,1,125,0,48,125,1,+49 30 2135585,https://www.tripadvisor.com//Restaurant_Review-g187323-d1353570-Reviews-Restaurant_La_Sepia-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d1353570-Reviews-Restaurant_La_Sepia-Berlin.html
d10102945,0,0,0,Chinese,1,68,0,93,810,0,+44 20 7588 5489,https://www.tripadvisor.com//Restaurant_Review-g186338-d10102945-Reviews-The_Sichuan-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d10102945-Reviews-The_Sichuan-London_England.html
d12683988,0,0,0,Indian,1,41,0,106,149,0,+351 21 343 0004,https://www.tripadvisor.com/Restaurant_Review-g189158-d2626819-Reviews-O_Sitar-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d12683988-Reviews-O_Sitar-Lisbon_Lisbon_District_Central_Portugal.html
d2695853,0,0,1,Italian,1,33,0,4639,4813,1,+39 02 756 0225,https://www.tripadvisor.com//Restaurant_Review-g187849-d2695853-Reviews-Pelledoca_Music_Restaurant-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d2695853-Reviews-Pelledoca_Music_Restaurant-Milan_Lombardy.html
d12503274,0,0,1,American,1,11,0,91,132,1,+49 40 72376300,https://www.tripadvisor.com//Restaurant_Review-g187331-d12503274-Reviews-Cafe_Kompass-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d12503274-Reviews-Cafe_Kompass-Hamburg.html
d2272418,0,0,1,Italian,1,69,0,1855,4813,1,+39 02 313862,https://www.tripadvisor.com//Restaurant_Review-g187849-d2272418-Reviews-Al_Vecchio_Porco-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d2272418-Reviews-Al_Vecchio_Porco-Milan_Lombardy.html
d4798956,0,0,0,Unknown,0,0,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g189158-d4798956-Reviews-Restaurante_de_la_Pousada_en_la_piscina_del_hotel-Lisbon_Lisbon_District_Central_.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d4798956-Reviews-Restaurante_de_la_Pousada_en_la_piscina_del_hotel-Lisbon_Lisbon_District_Central_.html
d3664076,0,0,1,Bar,1,40,0,,,0,+44 20 7736 6307,https://www.tripadvisor.com//Restaurant_Review-g186338-d3664076-Reviews-The_Eight_Bells-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3664076-Reviews-The_Eight_Bells-London_England.html
d5603671,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187147-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d5603671-Reviews-Restaurant_Delices_Sichuan-Paris_Ile_de_France.html
d5778341,0,0,1,French,1,92,1,737,6971,1,+33 6 27 17 48 95,https://www.tripadvisor.com/Restaurant_Review-g187147-d5778341-Reviews-Fenetre_sur_Cour-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d5778341-Reviews-Le_Pain_du_Chai-Paris_Ile_de_France.html
d12904954,0,0,0,Italian,1,11,0,297,399,1,+49 40 64861098,https://www.tripadvisor.com/Restaurant_Review-g187331-d12904954-Reviews-Ristorante_San_Marino-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d12904954-Reviews-San_Marino_Ristorante_Pizzeria-Hamburg.html
d8330487,0,0,1,Belgian,1,39,0,621,680,0,+32 2 521 12 77,https://www.tripadvisor.com/Restaurant_Review-g188644-d8330487-Reviews-Brasserie_Europa-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d8330487-Reviews-Europa_Plus_Brasserie-Brussels.html
d2318260,0,0,0,Seafood,1,14,0,216,342,1,,https://www.tripadvisor.com//Restaurant_Review-g187497-d2318260-Reviews-Kiosco_Moderno-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d2318260-Reviews-Kiosco_Moderno-Barcelona_Catalonia.html
d9730714,0,0,0,Italian,0,1,0,808,1000,0,+49 30 34359100,https://www.tripadvisor.com//Restaurant_Review-g187323-d9730714-Reviews-I_Fidele-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d9730714-Reviews-I_Fidele-Berlin.html
d3842915,0,0,1,Italian,1,483,1,10,1643,0,+33 1 83 97 25 85,https://www.tripadvisor.com//Restaurant_Review-g187147-d3842915-Reviews-Bar_Italia_Brasserie-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d3842915-Reviews-Bar_Italia_Brasserie-Paris_Ile_de_France.html
d3135018,0,0,1,Italian,1,366,0,867,4813,1,+39 02 2600 0139,https://www.tripadvisor.com//Restaurant_Review-g187849-d3135018-Reviews-Pescato_E_Mangiato-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d3135018-Reviews-Pescato_E_Mangiato-Milan_Lombardy.html
d7239668,0,0,1,Bar,1,40,0,52,132,0,+351 22 609 5123,https://www.tripadvisor.com/Restaurant_Review-g189180-d7239668-Reviews-Clube_21_Foco-Porto_Porto_District_Northern_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189180-d7239668-Reviews-Clube_21-Porto_Porto_District_Northern_Portugal.html
d10456250,0,0,0,Chinese,1,3,0,20,66,1,+358 9 42892678,https://www.tripadvisor.com//Restaurant_Review-g189934-d10456250-Reviews-Restaurant_Ju_Fu-Helsinki_Uusimaa.html,https://www.tripadvisor.com//Restaurant_Review-g189934-d10456250-Reviews-Restaurant_Ju_Fu-Helsinki_Uusimaa.html
d1994633,0,0,0,Italian,1,11,0,713,1000,1,+49 30 3316003,https://www.tripadvisor.com//Restaurant_Review-g187323-d1994633-Reviews-Ristorante_Pizzeria_Romana-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d1994633-Reviews-Ristorante_Pizzeria_Romana-Berlin.html
d3835097,0,0,1,French,1,62,1,3601,6971,1,+33 1 45 61 08 57,https://www.tripadvisor.com/Restaurant_Review-g187147-d3835097-Reviews-Le_Beaucour_by_Tartare_Factory-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d3835097-Reviews-Le_Beaucour-Paris_Ile_de_France.html
d4832497,0,0,0,Polish,0,24,0,504,652,0,+48 12 432 55 00,https://www.tripadvisor.com//Restaurant_Review-g274772-d4832497-Reviews-Bar_na_Rogu-Krakow_Lesser_Poland_Province_Southern_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274772-d4832497-Reviews-Bar_na_Rogu-Krakow_Lesser_Poland_Province_Southern_Poland.html
d2313126,0,0,0,Indian,1,45,0,628,1186,1,+44 20 7426 0550,https://www.tripadvisor.com//Restaurant_Review-g186338-d2313126-Reviews-Baraka_Eatery-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d2313126-Reviews-Baraka_Eatery-London_England.html
d4587157,0,0,0,Fast Food,0,17,0,123,227,0,,https://www.tripadvisor.com//Restaurant_Review-g188590-d4587157-Reviews-Halal_Food_with_the_H_not_A-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d4587157-Reviews-Halal_Food_with_the_H_not_A-Amsterdam_North_Holland_Province.html
d7231801,0,0,0,Pizza,1,2,0,976,1279,0,+44 20 7236 6662,https://www.tripadvisor.com//Restaurant_Review-g186338-d7231801-Reviews-Domino_s_Pizza-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d7231801-Reviews-Domino_s_Pizza-London_England.html
d12562707,0,0,1,Mexican,1,34,0,6,26,1,+49 179 9327925,https://www.tripadvisor.com//Restaurant_Review-g187331-d12562707-Reviews-Mexiko_Strasse_Taqueria-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d12562707-Reviews-Mexiko_Strasse_Taqueria-Hamburg.html
d7726144,0,0,1,Moroccan,1,26,1,1,2,1,+30 699 846 6951,https://www.tripadvisor.com/Restaurant_Review-g189400-d7726144-Reviews-Fatima_s-Athens_Attica.html,https://www.tripadvisor.com//Restaurant_Review-g189400-d7726144-Reviews-Fatima_s_Steki_tis_Pareas-Athens_Attica.html
d10450208,0,0,0,Italian,1,0,0,535,563,1,+49 89 18934136,https://www.tripadvisor.com//Restaurant_Review-g187309-d10450208-Reviews-Puro_Cioccolato-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d10450208-Reviews-Puro_Cioccolato-Munich_Upper_Bavaria_Bavaria.html
d4177241,0,0,1,Chinese,1,156,0,3,117,0,+31 20 420 9177,https://www.tripadvisor.com//Restaurant_Review-g188590-d4177241-Reviews-Yu_Family_Kitchen-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d4177241-Reviews-Yu_Family_Kitchen-Amsterdam_North_Holland_Province.html
d7350910,0,0,1,American,1,522,0,,,1,+49 40 35715632,https://www.tripadvisor.com//Restaurant_Review-g187331-d7350910-Reviews-Burgerlich-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d7350910-Reviews-Burgerlich-Hamburg.html
d3723105,0,0,0,Austrian,1,18,0,653,1321,0,4313152794,https://www.tripadvisor.com//Restaurant_Review-g190454-d3723105-Reviews-The_Highlander-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d3723105-Reviews-The_Highlander-Vienna.html
d1999844,0,0,1,Austrian,1,73,0,701,1321,1,+43 1 8900210,https://www.tripadvisor.com//Restaurant_Review-g190454-d1999844-Reviews-Cafe_Hegelhof-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d1999844-Reviews-Cafe_Hegelhof-Vienna.html
d7693847,0,0,0,Mediterranean,0,24,0,133,335,0,+32 487 10 46 44,https://www.tripadvisor.com//Restaurant_Review-g188644-d7693847-Reviews-Bab_Al_Hara-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d7693847-Reviews-Bab_Al_Hara-Brussels.html
d11256345,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g190454-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d11256345-Reviews-Ossi-Vienna.html
d7123309,0,0,0,Cafe,1,2,0,606,898,0,+420 224 829 426,https://www.tripadvisor.com//Restaurant_Review-g274707-d7123309-Reviews-Cafe_Svet-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d7123309-Reviews-Cafe_Svet-Prague_Bohemia.html
d12665109,0,0,1,Quick Bites,1,18,0,1331,1852,1,+44 20 7358 9150,https://www.tripadvisor.com//Restaurant_Review-g186338-d12665109-Reviews-Voodoo_Ray_s_Peckham-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d12665109-Reviews-Voodoo_Ray_s_Peckham-London_England.html
d1359623,0,0,0,Unknown,1,1,0,,,0,+49 30 5347134,https://www.tripadvisor.com//Restaurant_Review-g187323-d1359623-Reviews-Billard_Company_Salon_Treptow-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d1359623-Reviews-Billard_Company_Salon_Treptow-Berlin.html
d12141488,0,0,0,Italian,1,1,0,4310,4813,1,,https://www.tripadvisor.com//Restaurant_Review-g187849-d12141488-Reviews-Maison_About_Cafe-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d12141488-Reviews-Maison_About_Cafe-Milan_Lombardy.html
d4767565,0,0,0,Japanese,1,50,0,57,112,1,+420 777 788 166,https://www.tripadvisor.com//Restaurant_Review-g274707-d4767565-Reviews-Ginza_Running_Sushi-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d4767565-Reviews-Ginza_Running_Sushi-Prague_Bohemia.html
d1013450,0,0,1,Italian,1,105,0,,,0,+44 20 7224 3484,https://www.tripadvisor.com/Restaurant_Review-g186338-d1013450-Reviews-ASK_Italian_London_Wigmore_Street-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d1013450-Reviews-Ask_Italian_London_Wigmore_Street-London_England.html
d12503005,0,0,1,Dessert,1,45,0,4,28,1,+41 79 260 97 51,https://www.tripadvisor.com//Restaurant_Review-g188113-d12503005-Reviews-Hasta_Ice_Cream-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d12503005-Reviews-Hasta_Ice_Cream-Zurich.html
d986417,0,0,0,Seafood,1,22,0,320,342,0,+34 932 21 35 58,https://www.tripadvisor.com//Restaurant_Review-g187497-d986417-Reviews-Restaurante_Mango-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d986417-Reviews-Restaurante_Mango-Barcelona_Catalonia.html
d4134349,0,0,0,Turkish,1,8,0,464,583,0,+44 20 7241 2806,https://www.tripadvisor.com//Restaurant_Review-g186338-d4134349-Reviews-Super_Ocakbasi-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d4134349-Reviews-Super_Ocakbasi-London_England.html
d4104354,0,0,0,Middle Eastern,1,45,0,45,93,0,+49 89 54828827,https://www.tripadvisor.com//Restaurant_Review-g187309-d4104354-Reviews-Pars_Persian_Restaurant-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d4104354-Reviews-Pars_Persian_Restaurant-Munich_Upper_Bavaria_Bavaria.html
d11916809,0,0,1,European,1,58,0,770,2711,1,+351 21 137 0993,https://www.tripadvisor.com//Restaurant_Review-g189158-d11916809-Reviews-Restaurante_D_Esquina-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d11916809-Reviews-Restaurante_D_Esquina-Lisbon_Lisbon_District_Central_Portugal.html
d6104186,0,0,1,Bar,1,18,0,254,410,1,+49 178 2007086,https://www.tripadvisor.com/Restaurant_Review-g187323-d6104186-Reviews-Noa_Lounge_108-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d6104186-Reviews-Noa_Lounge-Berlin.html
d2521003,0,0,0,Steakhouse,0,0,0,60,75,1,+30 21 0222 3333,https://www.tripadvisor.com//Restaurant_Review-g189400-d2521003-Reviews-Meat_Bar-Athens_Attica.html,https://www.tripadvisor.com//Restaurant_Review-g189400-d2521003-Reviews-Meat_Bar-Athens_Attica.html
d2285843,0,0,1,International,1,995,0,11,246,1,+351 21 886 8050,https://www.tripadvisor.com/Restaurant_Review-g189158-d2285843-Reviews-Hamburgueria_Gourmet_Cafe_do_Rio-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d2285843-Reviews-Cafe_do_Rio_Gourmet_Burger-Lisbon_Lisbon_District_Central_Portugal.html
d7117401,0,0,0,Austrian,0,3,0,1028,1321,0,+43 1 2635252,https://www.tripadvisor.com//Restaurant_Review-g190454-d7117401-Reviews-Cafe_Restaurant_Donaucity-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d7117401-Reviews-Cafe_Restaurant_Donaucity-Vienna.html
d1192451,0,0,1,International,1,10,0,60,64,1,+358 9 72681252,https://www.tripadvisor.com//Restaurant_Review-g189934-d1192451-Reviews-Ravintola_Solvik-Helsinki_Uusimaa.html,https://www.tripadvisor.com//Restaurant_Review-g189934-d1192451-Reviews-Ravintola_Solvik-Helsinki_Uusimaa.html
d874030,0,0,1,Italian,1,104,0,26,388,1,+32 2 762 19 71,https://www.tripadvisor.com//Restaurant_Review-g188644-d874030-Reviews-Le_Coq_en_Pate-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d874030-Reviews-Le_Coq_en_Pate-Brussels.html
d9789425,0,0,0,Bar,1,39,0,438,577,0,+31 6 25440011,https://www.tripadvisor.com//Restaurant_Review-g188590-d9789425-Reviews-London_Bridge-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d9789425-Reviews-London_Bridge-Amsterdam_North_Holland_Province.html
d3644378,0,0,1,Bar,1,60,0,760,2424,1,+44 20 7373 1285,https://www.tripadvisor.com//Restaurant_Review-g186338-d3644378-Reviews-Duke_of_Clarence-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3644378-Reviews-Duke_of_Clarence-London_England.html
d5607412,0,0,0,Chinese,0,3,0,79,81,0,+49 89 14346490,https://www.tripadvisor.com//Restaurant_Review-g187309-d5607412-Reviews-Hot_Wok_Heimservice-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d5607412-Reviews-Hot_Wok_Heimservice-Munich_Upper_Bavaria_Bavaria.html
d12210954,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g274707-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d12210954-Reviews-Bistrot_104-Prague_Bohemia.html
d1061838,0,0,1,Italian,1,128,0,935,8345,1,+39 06 521 3639,https://www.tripadvisor.com//Restaurant_Review-g187791-d1061838-Reviews-Il_Pellicano-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d1061838-Reviews-Il_Pellicano-Rome_Lazio.html
d10342907,0,0,0,Italian,1,3,0,193,364,1,+36 1 633 3563,https://www.tripadvisor.com//Restaurant_Review-g274887-d10342907-Reviews-Marcelino_Pizzeria_Etterem-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d10342907-Reviews-Marcelino_Pizzeria_Etterem-Budapest_Central_Hungary.html
d10176682,0,0,0,Fast Food,1,9,0,746,1716,1,+44 20 8988 4000,https://www.tripadvisor.com//Restaurant_Review-g186338-d10176682-Reviews-Pranzos-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d10176682-Reviews-Pranzos-London_England.html
d5888275,0,0,1,Italian,1,305,0,47,778,1,+34 933 19 96 19,https://www.tripadvisor.com//Restaurant_Review-g187497-d5888275-Reviews-Maccaroni-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d5888275-Reviews-Maccaroni-Barcelona_Catalonia.html
d12455776,0,0,1,Pizza,1,61,0,41,155,1,+49 40 334421260,https://www.tripadvisor.com/Restaurant_Review-g187331-d12455776-Reviews-UeberQuell_Brauwerkstaetten-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d12455776-Reviews-UberQuell-Hamburg.html
d991443,0,0,1,Seafood,0,4,0,147,194,0,+34 914 08 90 80,https://www.tripadvisor.com//Restaurant_Review-g187514-d991443-Reviews-El_Junqueral-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d991443-Reviews-El_Junqueral-Madrid.html
d11746685,0,0,1,French,1,79,0,50,1310,1,+33 4 72 73 15 11,https://www.tripadvisor.com//Restaurant_Review-g187265-d11746685-Reviews-Le_Bouche_B-Lyon_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g187265-d11746685-Reviews-Le_Bouche_B-Lyon_Rhone_Auvergne_Rhone_Alpes.html
d10513305,0,0,0,Middle Eastern,1,1,0,839,912,0,+44 20 8371 8282,https://www.tripadvisor.com//Restaurant_Review-g186338-d10513305-Reviews-Shandeez-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d10513305-Reviews-Shandeez-London_England.html
d4453333,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187791-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d4453333-Reviews-Ifienili-Rome_Lazio.html
d8338340,0,0,0,Unknown,0,0,0,,,0,+39 02 714428,https://www.tripadvisor.com//Restaurant_Review-g187849-d8338340-Reviews-Mida-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d8338340-Reviews-Mida-Milan_Lombardy.html
d11784264,0,0,0,Italian,1,6,0,5606,8345,1,,https://www.tripadvisor.com//Restaurant_Review-g187791-d11784264-Reviews-La_Baguetteria-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d11784264-Reviews-La_Baguetteria-Rome_Lazio.html
d4570268,0,0,1,Italian,1,36,0,4699,4813,1,+39 02 659 9549,https://www.tripadvisor.com//Restaurant_Review-g187849-d4570268-Reviews-Scorpion_Bar_Ristorante-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d4570268-Reviews-Scorpion_Bar_Ristorante-Milan_Lombardy.html
d2384908,0,0,1,Italian,1,86,0,2773,8345,1,+39 06 504 3276,https://www.tripadvisor.com//Restaurant_Review-g187791-d2384908-Reviews-Trattoria_dei_Cacciatori-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d2384908-Reviews-Trattoria_dei_Cacciatori-Rome_Lazio.html
d9857580,0,0,0,Unknown,1,3,0,,,1,+44 20 7600 5480,https://www.tripadvisor.com//Restaurant_Review-g186338-d9857580-Reviews-Eat_Wood_St-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d9857580-Reviews-Eat_Wood_St-London_England.html
d7885735,0,0,1,Lebanese,1,67,1,7,50,1,+32 2 502 17 78,https://www.tripadvisor.com//Restaurant_Review-g188644-d7885735-Reviews-Les_Vignes_du_Liban-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d7885735-Reviews-Les_Vignes_du_Liban-Brussels.html
d2010242,0,0,1,Mediterranean,1,253,0,428,3121,1,+34 915 41 07 17,https://www.tripadvisor.com//Restaurant_Review-g187514-d2010242-Reviews-Treze-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d2010242-Reviews-Treze-Madrid.html
d12691304,0,0,0,Unknown,0,5,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g187497-d12691304-Reviews-El_Taulat-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d12691304-Reviews-El_Taulat-Barcelona_Catalonia.html
d8322810,0,0,1,Spanish,1,41,0,3296,4132,1,+34 932 69 23 69,https://www.tripadvisor.com//Restaurant_Review-g187497-d8322810-Reviews-Wakka-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d8322810-Reviews-Wakka-Barcelona_Catalonia.html
d11959295,0,0,0,Middle Eastern,1,1,0,418,463,0,+3333171729271,https://www.tripadvisor.com/Restaurant_Review-g187147-d11959295-Reviews-Iran_Safran-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d11959295-Reviews-Safran-Paris_Ile_de_France.html
d2232278,0,0,1,French,1,3,0,1103,1310,1,+33 4 37 50 31 84,https://www.tripadvisor.com//Restaurant_Review-g187265-d2232278-Reviews-La_Cour_des_Miracles-Lyon_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g187265-d2232278-Reviews-La_Cour_des_Miracles-Lyon_Rhone_Auvergne_Rhone_Alpes.html
d3847476,0,0,0,European,0,1,0,1628,2711,0,+351 21 397 3822,https://www.tripadvisor.com//Restaurant_Review-g189158-d3847476-Reviews-Restaurante_Imperial_da_Estrela-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d3847476-Reviews-Restaurante_Imperial_da_Estrela-Lisbon_Lisbon_District_Central_Portugal.html
